
Entrez Gene Id	Gene Symbol	Gene Description	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION	GO_ACTIN_CYTOSKELETON	GO_CORTICAL_ACTIN_CYTOSKELETON	GO_SUPRAMOLECULAR_POLYMER	GO_CORTICAL_CYTOSKELETON	GO_WHOLE_MEMBRANE	GO_SUPRAMOLECULAR_COMPLEX	GO_CELL_CORTEX	GO_CONTRACTILE_FIBER	GO_TRANSPORT_VESICLE	GO_GOLGI_APPARATUS	GO_VESICLE_COAT	GO_RIBONUCLEOPROTEIN_COMPLEX	GO_POLYMERIC_CYTOSKELETAL_FIBER	GO_NUCLEOLUS	GO_COPI_VESICLE_COAT	GO_COPI_COATED_VESICLE_MEMBRANE	GO_MEMBRANE_COAT	GO_BRUSH_BORDER	GO_SECRETORY_VESICLE	GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	GO_SYNAPSE	GO_NEURON_PROJECTION	GO_COPI_COATED_VESICLE	GO_VESICLE_MEMBRANE	GO_MICROBODY	GO_ENDOCYTIC_VESICLE	GO_FILAMENTOUS_ACTIN	GO_I_BAND	GO_PHAGOCYTIC_VESICLE	GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GO_ENDOCYTIC_VESICLE_MEMBRANE	GO_NUCLEOID	GO_MICROTUBULE_CYTOSKELETON	GO_MITOCHONDRION	GO_AXON	GO_GOLGI_ASSOCIATED_VESICLE	GO_COATED_VESICLE_MEMBRANE	GO_MEMBRANE_PROTEIN_COMPLEX	GO_AXON_CYTOPLASM	GO_MYOSIN_COMPLEX	GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GO_MICROTUBULE	GO_MICROBODY_MEMBRANE	GO_ENDOPLASMIC_RETICULUM	GO_LATERAL_PLASMA_MEMBRANE	GO_EXOCYTIC_VESICLE	GO_SPINDLE_MICROTUBULE	GO_VACUOLE	GO_PHAGOCYTIC_VESICLE_MEMBRANE	GO_CYTOPLASMIC_REGION	GO_NEURON_PROJECTION_CYTOPLASM	GO_SECRETORY_GRANULE	GO_COATED_VESICLE	GO_DISTAL_AXON	GO_PIGMENT_GRANULE	GO_NUCLEAR_MATRIX	GO_CYTOSOLIC_RIBOSOME	GO_SIDE_OF_MEMBRANE	GO_VESICLE_LUMEN	GO_LARGE_RIBOSOMAL_SUBUNIT	GO_ACTIN_FILAMENT	GO_CATALYTIC_COMPLEX	GO_MEMBRANE_REGION	GO_FICOLIN_1_RICH_GRANULE	GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	GO_NUCLEAR_PERIPHERY	GO_NUCLEAR_SPECK	GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	GO_VACUOLAR_MEMBRANE	GO_GOLGI_MEMBRANE	GO_MIDBODY	GO_RIBOSOMAL_SUBUNIT	GO_CYTOPLASMIC_SIDE_OF_MEMBRANE	GO_MITOCHONDRIAL_MATRIX	GO_PLASMA_MEMBRANE_REGION	GO_SITE_OF_POLARIZED_GROWTH	GO_SOMATODENDRITIC_COMPARTMENT	GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	GO_OUTER_MEMBRANE	GO_TRANS_GOLGI_NETWORK	GO_CENTROSOME	GO_RIBOSOME	GO_CELL_BODY	GO_DENDRITIC_TREE	GO_UBIQUITIN_LIGASE_COMPLEX
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION	GO_ACTIN_CYTOSKELETON	GO_CORTICAL_ACTIN_CYTOSKELETON		GO_CORTICAL_CYTOSKELETON	GO_WHOLE_MEMBRANE		GO_CELL_CORTEX			GO_GOLGI_APPARATUS												GO_NEURON_PROJECTION												GO_MITOCHONDRION										GO_ENDOPLASMIC_RETICULUM				GO_VACUOLE										GO_SIDE_OF_MEMBRANE					GO_MEMBRANE_REGION														GO_SOMATODENDRITIC_COMPARTMENT						GO_CELL_BODY	GO_DENDRITIC_TREE	
2037	EPB41L2	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION	GO_ACTIN_CYTOSKELETON	GO_CORTICAL_ACTIN_CYTOSKELETON		GO_CORTICAL_CYTOSKELETON			GO_CELL_CORTEX																																											GO_CYTOPLASMIC_REGION																																			
2317	FLNB	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION	GO_ACTIN_CYTOSKELETON		GO_SUPRAMOLECULAR_POLYMER			GO_SUPRAMOLECULAR_COMPLEX	GO_CELL_CORTEX	GO_CONTRACTILE_FIBER										GO_BRUSH_BORDER				GO_NEURON_PROJECTION				GO_ENDOCYTIC_VESICLE		GO_I_BAND	GO_PHAGOCYTIC_VESICLE	GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS																																															GO_SOMATODENDRITIC_COMPARTMENT						GO_CELL_BODY		
1213	CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION			GO_SUPRAMOLECULAR_POLYMER		GO_WHOLE_MEMBRANE	GO_SUPRAMOLECULAR_COMPLEX			GO_TRANSPORT_VESICLE	GO_GOLGI_APPARATUS	GO_VESICLE_COAT		GO_POLYMERIC_CYTOSKELETAL_FIBER				GO_MEMBRANE_COAT			GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE				GO_VESICLE_MEMBRANE		GO_ENDOCYTIC_VESICLE					GO_ENDOCYTIC_VESICLE_MEMBRANE		GO_MICROTUBULE_CYTOSKELETON			GO_GOLGI_ASSOCIATED_VESICLE	GO_COATED_VESICLE_MEMBRANE	GO_MEMBRANE_PROTEIN_COMPLEX				GO_MICROTUBULE					GO_SPINDLE_MICROTUBULE	GO_VACUOLE					GO_COATED_VESICLE		GO_PIGMENT_GRANULE														GO_VACUOLAR_MEMBRANE	GO_GOLGI_MEMBRANE					GO_PLASMA_MEMBRANE_REGION					GO_TRANS_GOLGI_NETWORK					
5339	PLEC	plectin [Source:HGNC Symbol;Acc:HGNC:9069]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION			GO_SUPRAMOLECULAR_POLYMER			GO_SUPRAMOLECULAR_COMPLEX		GO_CONTRACTILE_FIBER					GO_POLYMERIC_CYTOSKELETAL_FIBER					GO_BRUSH_BORDER												GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS																																																							
2665	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION										GO_GOLGI_APPARATUS									GO_SECRETORY_VESICLE		GO_SYNAPSE																											GO_VACUOLE				GO_SECRETORY_GRANULE							GO_VESICLE_LUMEN																										
51056	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION										GO_GOLGI_APPARATUS																																																													GO_MIDBODY									GO_TRANS_GOLGI_NETWORK					
6124	RPL4	ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION												GO_RIBONUCLEOPROTEIN_COMPLEX		GO_NUCLEOLUS																											GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT			GO_ENDOPLASMIC_RETICULUM													GO_CYTOSOLIC_RIBOSOME			GO_LARGE_RIBOSOMAL_SUBUNIT												GO_RIBOSOMAL_SUBUNIT										GO_RIBOSOME			
6133	RPL9	ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]	GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION												GO_RIBONUCLEOPROTEIN_COMPLEX																													GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT																GO_CYTOSOLIC_RIBOSOME			GO_LARGE_RIBOSOMAL_SUBUNIT												GO_RIBOSOMAL_SUBUNIT										GO_RIBOSOME			
